day,market_cap_BTC,price_BTC,volume_BTC,market_cap_ETH,price_ETH,volume_ETH,market_cap_DOGE,price_DOGE,volume_DOGE,market_cap_XRP,price_XRP,volume_XRP,market_cap_ADA,price_ADA,volume_ADA,market_cap_SOL,price_SOL,volume_SOL,market_cap_TRX,price_TRX,volume_TRX,market_cap_DOT,price_DOT,volume_DOT,market_cap_LTC,price_LTC,volume_LTC,market_cap_AVAX,price_AVAX,volume_AVAX,fear_value,fear_classification
2021-03-07,916504852500.393,49019.36859236582,41478786533.38212,191505024384.2956,1661.9279698998157,31094969328.98433,6545855781.13969,0.05088238385261625,1561141043.921425,21217513030.920322,0.46397381121697406,2805029015.7978253,36209341046.99843,1.132986057016409,4637649584.631506,3455484976.176569,13.068095512982284,151724548.43234462,3602389575.721803,0.05029430159423065,1396275580.1500142,32513187620.90908,33.493545963177105,1056302430.6437292,12245997660.549635,183.23583518307382,5237921765.748469,2083974561.8366725,24.989470041609493,154754261.22236574,76,Extreme Greed
2021-03-08,955040794770.1399,51313.09262027362,46146324828.48082,198695961501.5439,1727.463096224567,29416647567.957836,6657773355.5391445,0.05184125840500301,1014195811.4370382,21346485941.39555,0.4671623972512868,2490033476.6694694,36237342226.55843,1.1368141994089112,4460411320.369372,3683032789.5785527,13.917187045269639,176392184.74589956,3717299131.273014,0.051869462144362374,1294495870.6465745,34105986455.119774,35.244068617208505,1174423275.4810855,12743617675.144302,191.31242004563202,5115616372.09303,2217827184.6259255,26.56727859029896,273005605.9156461,81,Extreme Greed
2021-03-09,974195000547.444,52328.5359126325,53568946625.62234,211132676701.59906,1837.5330305439452,35353973627.380775,7776184982.657351,0.06168427419268369,3627421088.7573156,21854816055.903694,0.475372981241661,3582893865.7216153,35980627649.90802,1.1233299872828357,3837785843.2315207,3627821384.30089,13.640225836910282,135033736.39428464,3801914036.624479,0.053012740672472865,1934632838.301213,33921422032.115574,34.97150748636119,1202842486.8403623,12789824942.819717,192.63562437874322,5783796692.135279,2165237250.361357,25.49599582848919,203377042.6601986,81,Extreme Greed
2021-03-10,1018978819157.4177,54700.273439277444,57418251743.06042,214412034435.93906,1869.3311016255,31147565432.965343,7446831674.698749,0.057867249937040455,2529486917.6853743,22264238440.69771,0.4862369216972623,3069391216.7494736,37935761722.85194,1.1887464492963455,5116872043.446383,3948666694.263174,14.866607085296575,167995189.73188934,3800847390.540205,0.053280839184977946,1606042605.3172722,37395351100.78027,38.39566561239021,2208593351.545486,13596302956.935503,204.04812640170505,6638691323.569449,4284718953.7043824,34.27674764223849,1031867627.1958461,68,Greed
2021-03-11,1044805904677.5541,56020.4877195857,63560545036.79726,207916309215.61444,1802.3110916881178,31746963272.74199,7232723297.052502,0.05619747315649827,1677010512.2692254,21262253816.11749,0.46290611981693225,3357543728.4252443,36408738227.808464,1.1354441106096025,4232588270.295405,3801048410.6381907,14.233539653620891,146460475.43541464,3705080043.2079616,0.05153701503207279,1731041155.919351,36853090170.43106,37.77983958064008,2247048891.0175467,13352839248.366346,200.373529187316,7534197205.693026,3808848278.960339,29.807323508090693,765291610.9159317,73,Greed
2021-03-12,1077836070933.286,57788.86810329514,64605228617.76096,210018342198.09778,1826.0574768119818,31257932436.53519,7201587925.215205,0.05594963459004946,1390253342.513301,20746293012.117126,0.45338655574763503,3087260615.7506223,35855208322.38496,1.1282646217609689,3648463949.8036437,4251534865.370938,15.976571418630938,296645197.9026507,3685927959.7101965,0.051508734341221205,1622587036.0140185,35856583093.91823,36.87831206918232,1602488721.3347497,13397433550.547878,201.22724598715172,6030249810.668763,3934864217.65297,30.73680875354817,514178258.4388289,70,Greed
2021-03-13,1069776383193.8628,57353.86147197248,59984971691.807,203771682506.1516,1770.9361793697751,28436574756.548508,7094349920.738156,0.055110588074730384,1349377295.2230818,20167421887.68146,0.4404437709987498,3230733051.0779204,33152429641.02667,1.0366312750554578,4091220904.183962,3904039878.018883,14.598623129754035,234666311.88987264,3583675344.109033,0.04999559768062298,1431473955.6632762,34769140591.6425,35.707556770344794,1346759594.8959148,14765547012.441603,220.9580596914305,9194425066.567572,3606292560.414046,28.117722285861383,379484470.71574575,74,Greed
2021-03-14,1145191373521.5942,61315.197932766816,67332756651.27568,222405459430.76758,1927.7207203999014,32785949401.529545,7750447457.349575,0.06192773101486665,1908931773.5006745,21131015891.193703,0.46094646816105167,3242064887.3609934,35195036232.59664,1.1022266932718396,5574966052.413064,4102822643.225109,15.318478663846857,187955914.4581912,3800609103.56799,0.0528666586522021,2226600214.3622656,36630956614.64997,37.31727832816065,1507640392.6381807,15179786845.414158,226.8235603211887,7479943570.600108,3960366190.906277,30.992577497724273,455395660.17289835,78,Extreme Greed
2021-03-15,1111684638819.0723,59428.967566027764,48104078384.27405,215367930757.887,1866.0715447008808,26379565439.25233,7610317577.680777,0.05882799777920147,2759123151.6855946,20362356691.720158,0.4430734609001456,2509836806.132479,34009748229.638126,1.0647770640531313,3873912799.3651237,3914890622.8352118,14.567314052136112,111823964.28382453,3699452761.8381224,0.051518885494511606,1662498235.2837574,35929717095.64556,36.72597695065916,1076645082.295149,14448609800.107845,217.06120791800095,5613570076.323096,3770070595.0341105,29.265335372240834,294252177.97215533,76,Extreme Greed
2021-03-16,1049197142851.5631,55805.32924923426,70594488699.70683,207264868908.9888,1791.047851830107,32950345872.852455,7324737827.105644,0.05688203258836793,1743281980.1706939,20046575704.500507,0.43733356541721274,3253641646.0078254,33196924181.247555,1.0313636409049007,4425930270.171271,3802503168.3197436,14.163365885178607,133187836.15549983,3660692716.0274587,0.0507525440831859,1820185186.1436648,33698594020.455296,34.35379402477465,1939668585.3105516,13393811285.786148,200.92130304948006,6913825438.318635,3728828896.1204996,29.069045851009488,321463773.28516346,71,Greed
2021-03-17,1060221966894.7418,56830.253335076224,63219904254.35453,207059072434.72623,1808.5512173614395,30686971237.08834,7556337741.529358,0.05867431947483034,1451939102.7613668,21256330225.999702,0.4610837639261478,5682003788.127116,39776083076.15777,1.2457256808694213,8556622752.392891,3652666107.3940897,13.689313740219452,144943707.17130157,3755016761.291999,0.052396803846841734,1825835062.0543375,34537765726.02906,35.65040902655968,1616622960.744138,13370807884.081,201.09913709658724,5983855321.191029,4205874671.5854826,33.081252026160215,460165568.08228034,71,Greed
2021-03-18,1101028543248.462,59014.92563205099,63368268626.27834,210150824167.56415,1828.7548332342565,30744899541.009495,7517749272.836182,0.058368718899507586,989940708.869474,21705878435.49229,0.47353270436981887,4079649095.787073,44206349365.28759,1.3830039530574736,9359322303.77906,3813907144.3630457,14.277756264275158,118128026.42254479,3938568722.0062304,0.0552423334389515,2061959469.882616,35349519331.46919,36.29445282846255,1407907457.9845603,13782080520.883717,206.70168198053813,5582422617.848363,4195909504.2150717,32.82609035078864,475133052.5521619,72,Greed
